Company,Year,Category,Rank,System_Sales_Millions,Avg_Sales_Per_Unit_Thousands,Franchised_Units,Company_Units,Total_Units,Total_Change_From_Previous_Year,popChange_2020_to_2023,city_state
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,-4065,"Victorville, California"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,-79,"Williams, California"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,531,"Windsor, California"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,531,"Windsor, California"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,2929,"Arvada, Colorado"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,-8727,"Aurora, Colorado"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,-9643,"Colorado Springs, Colorado"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,-9643,"Colorado Springs, Colorado"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,-9643,"Colorado Springs, Colorado"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,-1053,"Denver, Colorado"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,-1053,"Denver, Colorado"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,-1053,"Denver, Colorado"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,118,"Eagle, Colorado"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,-1472,"Fort Lupton, Colorado"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,37,"Fort Morgan, Colorado"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,-3803,"Grand Junction, Colorado"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,1212,"Littleton, Colorado"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,-1031,"Montrose, Colorado"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,-1025,"Wellington, Colorado"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,450,"Newark, Delaware"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,450,"Newark, Delaware"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,1002,"Altamonte Springs, Florida"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,-422,"Arcadia, Florida"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,-98,"Belle Glade, Florida"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,-2538,"Boca Raton, Florida"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,-2538,"Boca Raton, Florida"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,-274,"Callahan, Florida"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,-37,"Cape Canaveral, Florida"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,-55,"Chipley, Florida"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,-5593,"Clermont, Florida"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,-5593,"Clermont, Florida"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,-10899,"Daytona Beach, Florida"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,-10899,"Daytona Beach, Florida"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,-5223,"DeLand, Florida"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,-5223,"DeLand, Florida"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,-525,"Edgewater, Florida"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,-1478,"Fort Lauderdale, Florida"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,-1478,"Fort Lauderdale, Florida"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,-1478,"Fort Lauderdale, Florida"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,-1478,"Fort Lauderdale, Florida"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,-1478,"Fort Lauderdale, Florida"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,-1478,"Fort Lauderdale, Florida"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,-10968,"Fort Myers, Florida"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,-1846,"Fort Pierce, Florida"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,-1846,"Fort Pierce, Florida"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,8,"Fort Walton Beach, Florida"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,-4675,"Gainesville, Florida"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,-4675,"Gainesville, Florida"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,-5115,"Groveland, Florida"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,-9730,"Haines City, Florida"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,1823,"Hialeah, Florida"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,1823,"Hialeah, Florida"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,1823,"Hialeah, Florida"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,1823,"Hialeah, Florida"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,-824,"Hollywood, Florida"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,-824,"Hollywood, Florida"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,-824,"Hollywood, Florida"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,-824,"Hollywood, Florida"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,-36225,"Jacksonville, Florida"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,383,"Jacksonville Beach, Florida"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,-2040,"Kissimmee, Florida"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,-2040,"Kissimmee, Florida"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,-2040,"Kissimmee, Florida"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,-990,"Lady Lake, Florida"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,-990,"Lady Lake, Florida"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,-9635,"Lakeland, Florida"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,-607,"Lake Wales, Florida"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,-4723,"Leesburg, Florida"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,-13664,"Miami, Florida"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,-13664,"Miami, Florida"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,-13664,"Miami, Florida"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,-13664,"Miami, Florida"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,-13664,"Miami, Florida"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,-13664,"Miami, Florida"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,-13664,"Miami, Florida"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,-13664,"Miami, Florida"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,-13664,"Miami, Florida"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,-13664,"Miami, Florida"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,-589,"Naples, Florida"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,881,"North Miami Beach, Florida"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,-1899,"Ocoee, Florida"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,-12979,"Orlando, Florida"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,-12979,"Orlando, Florida"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,-2609,"Panama City, Florida"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,-2609,"Panama City, Florida"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,592,"Pensacola, Florida"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,-1564,"Pompano Beach, Florida"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,44,"Quincy, Florida"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,-4310,"Sanford, Florida"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,-4310,"Sanford, Florida"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,-18702,"Tampa, Florida"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,-18702,"Tampa, Florida"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,-18702,"Tampa, Florida"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,-953,"Vero Beach, Florida"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,-6808,"West Palm Beach, Florida"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,-2857,"Wildwood, Florida"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,85,"Acworth, Georgia"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,-179,"Adairsville, Georgia"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,2775,"Albany, Georgia"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,-12087,"Atlanta, Georgia"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,-965,"Carrollton, Georgia"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,-895,"Dawsonville, Georgia"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,-177,"Hartwell, Georgia"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,-877,"Jasper, Georgia"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,-1630,"Lilburn, Georgia"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,-1696,"Marietta, Georgia"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,15,"Metter, Georgia"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,-970,"Monroe, Georgia"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,-831,"Norcross, Georgia"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,-3405,"Perry, Georgia"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,30,"Quitman, Georgia"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,363,"Riverdale, Georgia"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,-376,"Rome, Georgia"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,26,"Savannah, Georgia"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,26,"Savannah, Georgia"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,-1493,"Snellville, Georgia"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,-1726,"Villa Rica, Georgia"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,-4172,"Warner Robins, Georgia"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,230,"Waycross, Georgia"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,-3364,"Woodstock, Georgia"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,-8268,"Caldwell, Idaho"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,-482,"Garden City, Idaho"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,-2402,"Idaho Falls, Idaho"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,-2402,"Idaho Falls, Idaho"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,-509,"Payette, Idaho"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,-1737,"Pocatello, Idaho"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,-3132,"Twin Falls, Idaho"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,654,"Alton, Illinois"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,109,"Bloomington, Illinois"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,1284,"Burbank, Illinois"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,81900,"Chicago, Illinois"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,81900,"Chicago, Illinois"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,81900,"Chicago, Illinois"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,81900,"Chicago, Illinois"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,81900,"Chicago, Illinois"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,81900,"Chicago, Illinois"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,81900,"Chicago, Illinois"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,81900,"Chicago, Illinois"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,81900,"Chicago, Illinois"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,81900,"Chicago, Illinois"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,4265,"Cicero, Illinois"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,2430,"Decatur, Illinois"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,2430,"Decatur, Illinois"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,470,"East Peoria, Illinois"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,135,"Edwardsville, Illinois"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,12,"Effingham, Illinois"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,1500,"Elgin, Illinois"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,1500,"Elgin, Illinois"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,1500,"Elgin, Illinois"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,3034,"Evanston, Illinois"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,589,"Fairview Heights, Illinois"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,658,"Granite City, Illinois"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,78,"Jerseyville, Illinois"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,-96,"Joliet, Illinois"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,572,"Kankakee, Illinois"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,200,"Macomb, Illinois"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,1026,"Moline, Illinois"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,338,"Monmouth, Illinois"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,338,"Monmouth, Illinois"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,254,"Mount Carmel, Illinois"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,351,"Mount Vernon, Illinois"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,-694,"Naperville, Illinois"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,71,"Oglesby, Illinois"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,71,"Oglesby, Illinois"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,622,"Pekin, Illinois"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,168,"Peru, Illinois"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,169,"Pontiac, Illinois"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,169,"Pontiac, Illinois"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,670,"Quincy, Illinois"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,2804,"Rockford, Illinois"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,2804,"Rockford, Illinois"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,1892,"Springfield, Illinois"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,27,"Tuscola, Illinois"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,144,"Urbana, Illinois"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,-131,"Waterloo, Illinois"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,-131,"Waterloo, Illinois"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,1670,"Waukegan, Illinois"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,-30,"Aurora, Indiana"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,-2718,"Avon, Indiana"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,-150,"Bluffton, Indiana"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,-3224,"Brownsburg, Indiana"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,-2544,"Carmel, Indiana"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,53,"Connersville, Indiana"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,-257,"Crawfordsville, Indiana"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,434,"Elkhart, Indiana"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,1960,"Evansville, Indiana"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,1960,"Evansville, Indiana"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,1960,"Evansville, Indiana"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,-6085,"Fort Wayne, Indiana"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,-6085,"Fort Wayne, Indiana"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,-80,"Greencastle, Indiana"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,-2469,"Greenwood, Indiana"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,1661,"Hammond, Indiana"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,-1781,"Jeffersonville, Indiana"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,146,"Logansport, Indiana"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,-11,"Martinsville, Indiana"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,-86,"Terre Haute, Indiana"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,-475,"Valparaiso, Indiana"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,-293,"Warsaw, Indiana"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,6,"West Terre Haute, Indiana"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,-801,"Whiteland, Indiana"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,742,"Ames, Iowa"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,-6396,"Ankeny, Iowa"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,-6396,"Ankeny, Iowa"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,-6396,"Ankeny, Iowa"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,423,"Burlington, Iowa"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,1770,"Cedar Rapids, Iowa"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,253,"Denison, Iowa"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,253,"Denison, Iowa"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,3743,"Des Moines, Iowa"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,434,"Mason City, Iowa"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,713,"Waterloo, Iowa"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,774,"Garden City, Kansas"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,-1279,"Lawrence, Kansas"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,-1279,"Lawrence, Kansas"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,-1279,"Lawrence, Kansas"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,346,"Newton, Kansas"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,1428,"Wichita, Kansas"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,-327,"Alexandria, Kentucky"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,473,"Ashland, Kentucky"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,-451,"Berea, Kentucky"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,-54,"Brandenburg, Kentucky"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,23,"Central City, Kentucky"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,2,"Corbin, Kentucky"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,-963,"Florence, Kentucky"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,323,"Frankfort, Kentucky"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,309,"Mayfield, Kentucky"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,187,"Maysville, Kentucky"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,187,"Maysville, Kentucky"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,321,"Pikeville, Kentucky"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,273,"Radcliff, Kentucky"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,-471,"Shepherdsville, Kentucky"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,-168,"Walton, Kentucky"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,1796,"Alexandria, Louisiana"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,688,"Bastrop, Louisiana"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,688,"Bastrop, Louisiana"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,7343,"Baton Rouge, Louisiana"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,7343,"Baton Rouge, Louisiana"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,7343,"Baton Rouge, Louisiana"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,77,"Coushatta, Louisiana"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,-14,"Denham Springs, Louisiana"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,65,"Franklinton, Louisiana"
Burger King,2022,Burger,8,10278,1508,6993,50,7043,-61,786,"Gretna, Louisiana"
