popChange_2020_to_2023,city_state,name
-1726,"Villa Rica, Georgia",Hardee's/Red Burrito
-4172,"Warner Robins, Georgia",Dairy Queen
-4172,"Warner Robins, Georgia",Taco Bell
-4172,"Warner Robins, Georgia",Taco Bell
-4172,"Warner Robins, Georgia",Arby's
-4172,"Warner Robins, Georgia",Krystal
-4172,"Warner Robins, Georgia",Hardee's
-4172,"Warner Robins, Georgia",Arby's
-4172,"Warner Robins, Georgia",Burger King
-4172,"Warner Robins, Georgia",Charley's Grilled Subs
-4172,"Warner Robins, Georgia",Krystal
-4172,"Warner Robins, Georgia",McDonald's
-4172,"Warner Robins, Georgia",Mikes Hot Dogs & Hamburgers
-4172,"Warner Robins, Georgia",McDonald's
-740,"Watkinsville, Georgia",SUBWAY
230,"Waycross, Georgia",Burger King
230,"Waycross, Georgia",Sonic
230,"Waycross, Georgia",Taco Bell
230,"Waycross, Georgia",McDonald's
191,"Waynesboro, Georgia",McDonald's
-1347,"Winder, Georgia",Church's Chicken
-3364,"Woodstock, Georgia",Checkers
-3364,"Woodstock, Georgia",Wendy's
-3364,"Woodstock, Georgia",Burger King
-3364,"Woodstock, Georgia",Subway
-3364,"Woodstock, Georgia",Jimmy Johns
-3364,"Woodstock, Georgia",Taco Bell
93,"Wrens, Georgia",Taco Bell
93,"Wrens, Georgia",McDonald's
93,"Wrens, Georgia",McDonald's
-100,"Zebulon, Georgia",Dairy Queen Grill Chill
-571,"Blackfoot, Idaho",Subway
-571,"Blackfoot, Idaho",Rupes Burgers
-571,"Blackfoot, Idaho",Taco Time
-571,"Blackfoot, Idaho",Sonic
-423,"Burley, Idaho",Taco Bell
-423,"Burley, Idaho",Kfc
-423,"Burley, Idaho",Taco Bell
-8268,"Caldwell, Idaho",Los Betos
-8268,"Caldwell, Idaho",Jack in the Box
-8268,"Caldwell, Idaho",Burger King
-8268,"Caldwell, Idaho",Carl's Jr.
-8268,"Caldwell, Idaho",KFC
-2252,"Coeur d'Alene, Idaho",Rogers Ice Cream and Burger
-2252,"Coeur d'Alene, Idaho",Taco Bell
-2252,"Coeur d'Alene, Idaho",Cafe Rio
-2252,"Coeur d'Alene, Idaho",Quiznos
-2252,"Coeur d'Alene, Idaho",Scratchcdacom Company
-2252,"Coeur d'Alene, Idaho",Arby's
-2252,"Coeur d'Alene, Idaho",Arby's
-95,"Cottonwood, Idaho",The Hang Out
-1911,"Eagle, Idaho",McDonald's
-828,"Emmett, Idaho",McDonald's
-482,"Garden City, Idaho",Burger King
-482,"Garden City, Idaho",Jack in the Box
-482,"Garden City, Idaho",Wendy's
-482,"Garden City, Idaho",Carl's Jr.
-482,"Garden City, Idaho",Taco Bell
-857,"Hayden, Idaho",Subway
-34,"Heyburn, Idaho",AW
-34,"Heyburn, Idaho",Carl's Jr.
-2402,"Idaho Falls, Idaho",Wendy's
-2402,"Idaho Falls, Idaho",Burger King
-2402,"Idaho Falls, Idaho",Burger King
-2402,"Idaho Falls, Idaho",Dairy Queen
-2402,"Idaho Falls, Idaho",SONIC Drive In
1,"Island Park, Idaho",Subway
-777,"Jerome, Idaho",Sonic Drive-In
-777,"Jerome, Idaho",Pizza Hut
-777,"Jerome, Idaho",Flying J
-777,"Jerome, Idaho",Domino's Pizza
-4002,"Kuna, Idaho",Arctic Circle
-629,"Lewiston, Idaho",SUBWAY
-629,"Lewiston, Idaho",Jack in the Box
-384,"McCall, Idaho",Subway
-17056,"Meridian, Idaho",Subway
-17056,"Meridian, Idaho",Subway
-17056,"Meridian, Idaho",Quik Wok Restaurant
-17056,"Meridian, Idaho",Subway
-17056,"Meridian, Idaho",Panda Express
-17056,"Meridian, Idaho",BLIMPIE
-17056,"Meridian, Idaho",Taco Bell
-17056,"Meridian, Idaho",SONIC Drive In
-17056,"Meridian, Idaho",McDonald's
-17056,"Meridian, Idaho",Port of Subs
-17056,"Meridian, Idaho",Which Wich
-1580,"Middleton, Idaho",Taco Time
-1580,"Middleton, Idaho",Subway
-935,"Moscow, Idaho",Chick-Fil-A
-935,"Moscow, Idaho",Taco Time
-935,"Moscow, Idaho",Jack in the Box
-663,"Mountain Home, Idaho",Jack in the Box
-663,"Mountain Home, Idaho",Wendy's
-13960,"Nampa, Idaho",McDonald's
-13960,"Nampa, Idaho",Wendy's
-13960,"Nampa, Idaho",Carl's Jr.
-13960,"Nampa, Idaho",Taco Bell
-13960,"Nampa, Idaho",AW All-American Food
-13960,"Nampa, Idaho",Sonic Drive-In
-13960,"Nampa, Idaho",Jack in the Box
-13960,"Nampa, Idaho",KFC
-13960,"Nampa, Idaho",McDonald's
-13960,"Nampa, Idaho",Del Taco
-13960,"Nampa, Idaho",Jack in the Box
-509,"Payette, Idaho",Subway
-509,"Payette, Idaho",Burger King
-1737,"Pocatello, Idaho",Taco Bell
-1737,"Pocatello, Idaho",Domino's Pizza
-1737,"Pocatello, Idaho",Jimmy John's
-1737,"Pocatello, Idaho",TacoTime
-1737,"Pocatello, Idaho",Burger King
-660,"Ponderay, Idaho",Subway
-6243,"Post Falls, Idaho",Subway
-6243,"Post Falls, Idaho",Domino's Pizza
-6243,"Post Falls, Idaho",The Corner Cafe
-2367,"Rathdrum, Idaho",Charley's Grilled Subs
-548,"Rexburg, Idaho",Taco Time
-548,"Rexburg, Idaho",Dairy Queen Grill Chill
-536,"Rigby, Idaho",Wendy's
-536,"Rigby, Idaho",Dairy Queen Grill Chill
-42,"Ririe, Idaho",Subway
-244,"Rupert, Idaho",Pizza Hut
-41,"Soda Springs, Idaho",Subway
-3132,"Twin Falls, Idaho",Burger King
-3132,"Twin Falls, Idaho",Sonic Drive-In
-3132,"Twin Falls, Idaho",Subway
-3132,"Twin Falls, Idaho",Subway
-3132,"Twin Falls, Idaho",Dairy Queen
92,"Albion, Illinois",McDonald's
92,"Albion, Illinois",Subway
65,"Aledo, Illinois",McDonald's
654,"Alton, Illinois",Woody's Drive-In
654,"Alton, Illinois",Burger King
2967,"Aurora, Illinois",Boston Market
2967,"Aurora, Illinois",Steak 'n Shake
2967,"Aurora, Illinois",McDonald's
2967,"Aurora, Illinois",Pizza Hut
2967,"Aurora, Illinois",McDonald's
2967,"Aurora, Illinois",Wendy's
2967,"Aurora, Illinois",Subway
207,"Beardstown, Illinois",Dairy Queen
1649,"Belleville, Illinois",Jack in the Box
1649,"Belleville, Illinois",McDonald's
1649,"Belleville, Illinois",Captain D's Seafood Kitchen
1649,"Belleville, Illinois",Rally's
1649,"Belleville, Illinois",White Castle
1649,"Belleville, Illinois",Taco Bell
1649,"Belleville, Illinois",Kfc
1649,"Belleville, Illinois",Domino's Pizza
48,"Belvidere, Illinois",Jimmy Johns
48,"Belvidere, Illinois",KFC
48,"Belvidere, Illinois",McDonald's
48,"Belvidere, Illinois",McDonald's
115,"Benton, Illinois",Domino's Pizza
2819,"Berwyn, Illinois",KFC
2819,"Berwyn, Illinois",White Castle
2819,"Berwyn, Illinois",McDonald's
2819,"Berwyn, Illinois",McDonald's
2819,"Berwyn, Illinois",SUBWAY
2819,"Berwyn, Illinois",Taco Bell
109,"Bloomington, Illinois",Windy City Wieners
109,"Bloomington, Illinois",McDonald's
109,"Bloomington, Illinois",KFC
109,"Bloomington, Illinois",Burger King
1067,"Blue Island, Illinois",McDonalds
1067,"Blue Island, Illinois",McDonald's
21,"Braidwood, Illinois",McDonald's
45,"Breese, Illinois",McDonald's
1284,"Burbank, Illinois",Burger King
1284,"Burbank, Illinois",Jimmy John's
1687,"Calumet City, Illinois",Wendy's
1687,"Calumet City, Illinois",McDonald's
333,"Carbondale, Illinois",Jimmy John's
57,"Carlyle, Illinois",Hardee's/Red Burrito
47,"Carterville, Illinois",Domino's Pizza
61,"Casey, Illinois",Hardee's Restaurant
330,"Centralia, Illinois",Casey's General Store
330,"Centralia, Illinois",Domino's Pizza
-892,"Champaign, Illinois",Taco Bell
-892,"Champaign, Illinois",Penn Station East Coast Subs
-892,"Champaign, Illinois",Penn Station East Coast Subs
-892,"Champaign, Illinois",Super Taco Inc
-892,"Champaign, Illinois",Super Niro's Gyros
-892,"Champaign, Illinois",Culver's
-892,"Champaign, Illinois",Domino's Pizza
-892,"Champaign, Illinois",Taco Bell
-892,"Champaign, Illinois",Steak 'n Shake
-892,"Champaign, Illinois",Dairy Queen Grill & Chill
-892,"Champaign, Illinois",Taco Bell
93,"Chester, Illinois",Taco Bell
81900,"Chicago, Illinois",Dunkin' Donuts
81900,"Chicago, Illinois",Dunkin' Donuts
81900,"Chicago, Illinois",McDonalds
81900,"Chicago, Illinois",Chicken Inn
81900,"Chicago, Illinois",Backyard Grill
81900,"Chicago, Illinois",Jimmy John's
81900,"Chicago, Illinois",Burger King
81900,"Chicago, Illinois",Taco Bell
81900,"Chicago, Illinois",Subway
81900,"Chicago, Illinois",Subway
81900,"Chicago, Illinois",Jimmy John's
81900,"Chicago, Illinois",Freddie's
81900,"Chicago, Illinois",Burger King
81900,"Chicago, Illinois",Jimmy John's
81900,"Chicago, Illinois",McDonald's
81900,"Chicago, Illinois",Burger King
81900,"Chicago, Illinois",7-Eleven
81900,"Chicago, Illinois",Wendy's
81900,"Chicago, Illinois",Checkers
81900,"Chicago, Illinois",Jimmy John's
81900,"Chicago, Illinois",McDonald's
81900,"Chicago, Illinois",Popeyes Louisiana Kitchen
81900,"Chicago, Illinois",McDonald's
81900,"Chicago, Illinois",Patio Beef
81900,"Chicago, Illinois",KFC
81900,"Chicago, Illinois",Jimmy John's
81900,"Chicago, Illinois",McDonald's
81900,"Chicago, Illinois",Wendy's
81900,"Chicago, Illinois",Wendy's
81900,"Chicago, Illinois",Subway
81900,"Chicago, Illinois",Jimmy John's
81900,"Chicago, Illinois",Dairy Queen
81900,"Chicago, Illinois",Urban Burger Bar
81900,"Chicago, Illinois",KFC
81900,"Chicago, Illinois",Wendy's
81900,"Chicago, Illinois",McDonald's
81900,"Chicago, Illinois",Subway
81900,"Chicago, Illinois",Dunkin' Donuts
81900,"Chicago, Illinois",McDonald's
81900,"Chicago, Illinois",Dominos Pizza
81900,"Chicago, Illinois",Domino's Pizza
81900,"Chicago, Illinois",Little Caesars Pizza
81900,"Chicago, Illinois",Subway
81900,"Chicago, Illinois",Subway
81900,"Chicago, Illinois",Einstein Bros Bagels
81900,"Chicago, Illinois",Subway
81900,"Chicago, Illinois",Dunkin Donuts
81900,"Chicago, Illinois",Wendy's
81900,"Chicago, Illinois",Dunkin Donuts
81900,"Chicago, Illinois",Burger King
81900,"Chicago, Illinois",Burger King
81900,"Chicago, Illinois",Parkside Gyros
81900,"Chicago, Illinois",Dunkin' Donuts
81900,"Chicago, Illinois",KFC - Kentucky Fried Chicken
81900,"Chicago, Illinois",Mr Submarine
81900,"Chicago, Illinois",Panera Bread
81900,"Chicago, Illinois",White Castle
81900,"Chicago, Illinois",Subway
81900,"Chicago, Illinois",SUBWAY
81900,"Chicago, Illinois",Dunkin' Donuts
81900,"Chicago, Illinois",Wendys
81900,"Chicago, Illinois",Five Guys
81900,"Chicago, Illinois",SUBWAY®
81900,"Chicago, Illinois",Subway
81900,"Chicago, Illinois",White Castle
81900,"Chicago, Illinois",Burger King
81900,"Chicago, Illinois",Subway
81900,"Chicago, Illinois",Burger King
81900,"Chicago, Illinois",McDonald's
81900,"Chicago, Illinois",Subway
81900,"Chicago, Illinois",Dunkin' Donuts
81900,"Chicago, Illinois",Domino's Pizza
81900,"Chicago, Illinois",Wendy's
81900,"Chicago, Illinois",Burger King
81900,"Chicago, Illinois",Burger King
81900,"Chicago, Illinois",Subway
81900,"Chicago, Illinois",Subway
81900,"Chicago, Illinois",Burger King
81900,"Chicago, Illinois",Dunkin' Donuts
81900,"Chicago, Illinois",Arby's
81900,"Chicago, Illinois",Jimmy Johns
81900,"Chicago, Illinois",Dunkin' Donuts
81900,"Chicago, Illinois",KFC - Kentucky Fried Chicken
81900,"Chicago, Illinois",90 Miles Cuban Cafe
81900,"Chicago, Illinois",McDonalds
81900,"Chicago, Illinois",Nick's Gyros
81900,"Chicago, Illinois",Sunrise Gyros
81900,"Chicago, Illinois",East of Edens
81900,"Chicago, Illinois",Subway
1292,"Chicago Heights, Illinois",Gyros Express
1292,"Chicago Heights, Illinois",Wendy's
1292,"Chicago Heights, Illinois",Gyros Express
1292,"Chicago Heights, Illinois",Wendy's
56,"Christopher, Illinois",Dairy Queen Grill & Chill
4265,"Cicero, Illinois",Popeyes Louisiana Kitchen
4265,"Cicero, Illinois",White Castle
4265,"Cicero, Illinois",Burger King
93,"Clinton, Illinois",KFC
589,"Collinsville, Illinois",Penn Station East Coast Subs
589,"Collinsville, Illinois",Jack in the Box
589,"Collinsville, Illinois",SONIC Drive In
589,"Collinsville, Illinois",McDonald's
589,"Collinsville, Illinois",White Castle
74,"Colona, Illinois",Pizza Hut
78,"Columbia, Illinois",Taco Bell
338,"Crest Hill, Illinois",Subway
338,"Crest Hill, Illinois",McDonald's
338,"Crest Hill, Illinois",McDonald's
-607,"Crystal Lake, Illinois",Chipotle Mexican Grill
1001,"Danville, Illinois",Taco Bell
1001,"Danville, Illinois",Gross' Burgers
1001,"Danville, Illinois",Arby's
1001,"Danville, Illinois",Wendy's
1001,"Danville, Illinois",Arby's
1001,"Danville, Illinois",Subway
1001,"Danville, Illinois",Steak 'n Shake
351,"Darien, Illinois",Culver's
2430,"Decatur, Illinois",Dairy Queen
2430,"Decatur, Illinois",Krekel's Custard
2430,"Decatur, Illinois",Burger King
2430,"Decatur, Illinois",Jimmy John's
2430,"Decatur, Illinois",Arby's
2430,"Decatur, Illinois",McDonald's
2430,"Decatur, Illinois",Dairy Queen Grill Chill
2430,"Decatur, Illinois",Burger King
2430,"Decatur, Illinois",Steak 'n Shake
2430,"Decatur, Illinois",McDonald's
2430,"Decatur, Illinois",Bob Evans
2430,"Decatur, Illinois",Culver's
2430,"Decatur, Illinois",Hardee's
2430,"Decatur, Illinois",Dairy Queen
92,"DeKalb, Illinois",Subway
92,"DeKalb, Illinois",Subway
92,"DeKalb, Illinois",Jimmy John's
92,"DeKalb, Illinois",McDonald's
92,"DeKalb, Illinois",Arby's
92,"DeKalb, Illinois",McDonald's
92,"DeKalb, Illinois",McDonald's
2666,"Des Plaines, Illinois",7-Eleven
2666,"Des Plaines, Illinois",Quiznos
2666,"Des Plaines, Illinois",McDonald's
2666,"Des Plaines, Illinois",White Castle
2666,"Des Plaines, Illinois",Wendy's
2666,"Des Plaines, Illinois",McDonald's
194,"Dixon, Illinois",Taco Bell
194,"Dixon, Illinois",Dairy Queen Grill Chill
194,"Dixon, Illinois",Hardee's
141,"Du Quoin, Illinois",SUBWAY
141,"Du Quoin, Illinois",Taco Bell
470,"East Peoria, Illinois",Jason's Deli
470,"East Peoria, Illinois",Wendy's
470,"East Peoria, Illinois",Culver's
470,"East Peoria, Illinois",Burger King
470,"East Peoria, Illinois",Chick-Fil-A
135,"Edwardsville, Illinois",Burger King
135,"Edwardsville, Illinois",SONIC Drive In
135,"Edwardsville, Illinois",Jimmy John's
12,"Effingham, Illinois",Wendy's
12,"Effingham, Illinois",Taco Bell
12,"Effingham, Illinois",Arby's
12,"Effingham, Illinois",Burger King
12,"Effingham, Illinois",Steak 'n Shake
12,"Effingham, Illinois",McDonald's
12,"Effingham, Illinois",Jimmy John's
1500,"Elgin, Illinois",Burger King
1500,"Elgin, Illinois",Popeyes
1500,"Elgin, Illinois",Burger King
1500,"Elgin, Illinois",Beef Villa
1500,"Elgin, Illinois",Big Sammy's Hot Dogs II
1500,"Elgin, Illinois",Burger King
1500,"Elgin, Illinois",Steak n Shake
1500,"Elgin, Illinois",McDonald's
1500,"Elgin, Illinois",McDonald's
1500,"Elgin, Illinois",McDonald's
448,"Elmhurst, Illinois",Chick-fil-A
53,"Elmwood, Illinois",Tastee Freez
23,"El Paso, Illinois",Dairy Queen
38,"Eureka, Illinois",Subway
3034,"Evanston, Illinois",Burger King
3034,"Evanston, Illinois",Kafein Coffee
64,"Fairbury, Illinois",McDonalds Family Restaurant
142,"Fairfield, Illinois",McDonald's
142,"Fairfield, Illinois",McDonalds
589,"Fairview Heights, Illinois",Popeyes Louisiana Kitchen
589,"Fairview Heights, Illinois",Rallys
589,"Fairview Heights, Illinois",Burger King
589,"Fairview Heights, Illinois",White Castle
91,"Farmington, Illinois",Subway
831,"Freeport, Illinois",El Burrito Loco
831,"Freeport, Illinois",Subway
831,"Freeport, Illinois",Taco Bell
831,"Freeport, Illinois",Taco Bell
915,"Galesburg, Illinois",Dairy Queen Grill Chill
915,"Galesburg, Illinois",Sbarro
915,"Galesburg, Illinois",Sbarro
255,"Geneva, Illinois",Chipotle Mexican Grill
75,"Gibson City, Illinois",McDonald's
658,"Granite City, Illinois",McDonald's
658,"Granite City, Illinois",Blimpie
658,"Granite City, Illinois",McDonald's
658,"Granite City, Illinois",McDonald's
658,"Granite City, Illinois",Arby's
658,"Granite City, Illinois",Burger King
658,"Granite City, Illinois",Jack in the Box
318,"Harrisburg, Illinois",Taco Bell
318,"Harrisburg, Illinois",Taco Bell
35,"Highland, Illinois",Hardees Red Burrito
35,"Highland, Illinois",Subway
-84,"Highland Park, Illinois",Panera Bread
-84,"Highland Park, Illinois",Panera Bread
-84,"Highland Park, Illinois",McDonald's
-84,"Highland Park, Illinois",Players Grill
185,"Hoopeston, Illinois",Subway
387,"Jacksonville, Illinois",KFC
78,"Jerseyville, Illinois",Burger King
78,"Jerseyville, Illinois",Arby's
-96,"Joliet, Illinois",SUBWAY
-96,"Joliet, Illinois",KFC
-96,"Joliet, Illinois",Jimmy John's
-96,"Joliet, Illinois",Burger King
-96,"Joliet, Illinois",Taco Bell
-96,"Joliet, Illinois",McDonald's
-96,"Joliet, Illinois",McDonald's
572,"Kankakee, Illinois",Taco Bell
572,"Kankakee, Illinois",Dairy Queen
572,"Kankakee, Illinois",Burger King
572,"Kankakee, Illinois",Dairy Queen
572,"Kankakee, Illinois",Domino's Pizza
276,"Kewanee, Illinois",McDonald's
119,"Lebanon, Illinois",Hardee's
218,"Lincoln, Illinois",Hardee's
218,"Lincoln, Illinois",Arby's
168,"Litchfield, Illinois",Arby's
168,"Litchfield, Illinois",Subway
168,"Litchfield, Illinois",Arby's
168,"Litchfield, Illinois",KFC
168,"Litchfield, Illinois",Jack in the Box
-443,"Lockport, Illinois",Taco Bell
-443,"Lockport, Illinois",SONIC Drive In
70,"Loves Park, Illinois",SONIC Drive In
70,"Loves Park, Illinois",Subway
70,"Loves Park, Illinois",McDonald's
-935,"McHenry, Illinois",Henny Penny Family Restaurant
-935,"McHenry, Illinois",Taco Bell
-935,"McHenry, Illinois",Domino's Pizza
200,"Macomb, Illinois",Burger King
-41,"Marengo, Illinois",Subway
4,"Marion, Illinois",SUBWAY
4,"Marion, Illinois",Dairy Queen
4,"Marion, Illinois",Dairy Queen
82,"Marshall, Illinois",Subway
333,"Mattoon, Illinois",Wendy's
333,"Mattoon, Illinois",Dairy Queen
333,"Mattoon, Illinois",Dairy Queen
1026,"Moline, Illinois",Hardees
1026,"Moline, Illinois",Wendy's
1026,"Moline, Illinois",Culver's
1026,"Moline, Illinois",Culver's
1026,"Moline, Illinois",McDonald's
1026,"Moline, Illinois",Arby's
1026,"Moline, Illinois",Burger King
1026,"Moline, Illinois",Taco Bell
338,"Monmouth, Illinois",Burger King
338,"Monmouth, Illinois",Burger King
338,"Monmouth, Illinois",Dairy Queen
-73,"Monticello, Illinois",Hardee's
96,"Morrison, Illinois",Dairy Queen Grill & Chill
96,"Morrison, Illinois",McDonald's
254,"Mount Carmel, Illinois",Burger King
351,"Mount Vernon, Illinois",Domino's Pizza
351,"Mount Vernon, Illinois",Popeyes Louisiana Kitchen
351,"Mount Vernon, Illinois",Burger King
130,"Murphysboro, Illinois",Pizza Hut
-694,"Naperville, Illinois",Portillo's
-694,"Naperville, Illinois",Wingstop Restaurant
-694,"Naperville, Illinois",Wendy's
-694,"Naperville, Illinois",Burger King
-694,"Naperville, Illinois",Panera Bread
25,"Neoga, Illinois",Casey's General Store
38,"Newton, Illinois",Casey's General Store
54,"Nokomis, Illinois",Dairy Queen Grill Chill
126,"Normal, Illinois",Taco Bell
341,"North Chicago, Illinois",Taco Bell
1268,"Oak Forest, Illinois",McDonald's
1268,"Oak Forest, Illinois",Wendy's
71,"Oglesby, Illinois",Burger King
71,"Oglesby, Illinois",McDonald's
71,"Oglesby, Illinois",Burger King
191,"Olney, Illinois",Dairy Queen
56,"Oregon, Illinois",McDonald's
104,"Ottawa, Illinois",McDonald's
104,"Ottawa, Illinois",Jimmy John's
104,"Ottawa, Illinois",The New Chalet
104,"Ottawa, Illinois",Hardee's
104,"Ottawa, Illinois",McDonald's
104,"Ottawa, Illinois",Jimmy John's
543,"Palos Heights, Illinois",Wendy's
768,"Palos Hills, Illinois",Taco Bell
254,"Paris, Illinois",Taco Bell
622,"Pekin, Illinois",Burger King
622,"Pekin, Illinois",Taco Bell
622,"Pekin, Illinois",Dairy Queen
2714,"Peoria, Illinois",McDonald's
2714,"Peoria, Illinois",McDonald's
2714,"Peoria, Illinois",Steak 'n Shake
2714,"Peoria, Illinois",BLIMPIE
2714,"Peoria, Illinois",McDonald's
2714,"Peoria, Illinois",McDonald's
2714,"Peoria, Illinois",Dairy Queen
2714,"Peoria, Illinois",Culver's
2714,"Peoria, Illinois",Taco Bell
2714,"Peoria, Illinois",Culver's
168,"Peru, Illinois",Steak 'n Shake
168,"Peru, Illinois",Burger King
168,"Peru, Illinois",Taco Bell
168,"Peru, Illinois",Taco Bell
67,"Petersburg, Illinois",Dairy Queen
122,"Pittsfield, Illinois",McDonald's
122,"Pittsfield, Illinois",McDonald's
35,"Polo, Illinois",Caseys Carry Out Pizza
35,"Polo, Illinois",Caseys Carry Out Pizza
169,"Pontiac, Illinois",Burger King
169,"Pontiac, Illinois",Burger King
714,"Prospect Heights, Illinois",Subway
670,"Quincy, Illinois",McDonalds
670,"Quincy, Illinois",Burger King
670,"Quincy, Illinois",Domino's Pizza
670,"Quincy, Illinois",Pizza Hut
670,"Quincy, Illinois",Steak 'n Shake
53,"Red Bud, Illinois",McDonald's
191,"Rock Falls, Illinois",Hardee's
2804,"Rockford, Illinois",SONIC Drive In
2804,"Rockford, Illinois",Burger King
2804,"Rockford, Illinois",SUBWAY
2804,"Rockford, Illinois",Taco Bell/Pizza Hut
2804,"Rockford, Illinois",Steak 'n Shake
2804,"Rockford, Illinois",McDonald's
2804,"Rockford, Illinois",McDonald's
2804,"Rockford, Illinois",McDonald's
2804,"Rockford, Illinois",Taco Bell
2804,"Rockford, Illinois",Burger King
2804,"Rockford, Illinois",McDonald's
2804,"Rockford, Illinois",McDonald's
2804,"Rockford, Illinois",Taco Bell
2804,"Rockford, Illinois",Arby's
2804,"Rockford, Illinois",Subway
866,"Rolling Meadows, Illinois",McDonald's
866,"Rolling Meadows, Illinois",McDonald's
866,"Rolling Meadows, Illinois",McDonald's
226,"Salem, Illinois",Domino's Pizza
13,"Sandwich, Illinois",McDonald's
